,time,station_id,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,SeaTemperature
392468,2011-06-17 19:00:00,Belmullet-AMETS,993.105,208.0,25.957,33.699,2.109,5.977,256.0,2.813,12.158
392474,2011-06-17 20:00:00,Belmullet-AMETS,993.008,208.0,24.136,35.976,1.953,5.977,260.0,2.656,12.1
392480,2011-06-17 21:00:00,Belmullet-AMETS,993.105,209.0,21.859,28.234,1.953,6.094,255.0,2.5,12.041
392486,2011-06-17 22:00:00,Belmullet-AMETS,993.301,206.0,22.314,29.145,2.031,6.328,253.0,2.969,12.012
392492,2011-06-17 23:00:00,Belmullet-AMETS,993.594,206.0,17.76,25.957,2.109,6.328,249.0,3.125,12.012
392498,2011-06-18 00:00:00,Belmullet-AMETS,993.789,191.0,18.216,23.225,2.188,6.68,259.0,3.125,12.07
392504,2011-06-18 01:00:00,Belmullet-AMETS,993.887,199.0,15.939,22.314,2.188,6.797,257.0,3.281,12.07
392510,2011-06-18 02:00:00,Belmullet-AMETS,993.984,203.0,15.483,22.314,2.578,7.148,255.0,3.594,12.041
392516,2011-06-18 03:00:00,Belmullet-AMETS,993.984,195.0,12.751,19.126,2.5,7.148,252.0,3.75,11.982
392522,2011-06-18 04:00:00,Belmullet-AMETS,994.082,227.0,11.385,18.216,2.578,7.383,256.0,3.75,12.012
392528,2011-06-18 05:00:00,Belmullet-AMETS,994.375,322.0,2.732,8.197,2.422,7.148,256.0,3.281,12.012
392534,2011-06-18 06:00:00,Belmullet-AMETS,995.156,42.0,10.474,20.037,2.266,7.266,252.0,3.125,12.1
392540,2011-06-18 07:00:00,Belmullet-AMETS,996.23,18.0,14.117,20.037,2.109,7.031,252.0,3.594,12.188
392546,2011-06-18 08:00:00,Belmullet-AMETS,997.207,348.0,24.136,31.422,1.797,6.68,253.0,2.813,12.217
392552,2011-06-18 09:00:00,Belmullet-AMETS,998.281,343.0,25.046,31.877,2.188,6.797,262.0,3.594,12.217
392558,2011-06-18 10:00:00,Belmullet-AMETS,999.453,338.0,28.234,38.708,2.266,6.563,259.0,3.438,12.217
392564,2011-06-18 11:00:00,Belmullet-AMETS,1000.234,323.0,24.591,33.244,2.109,6.563,262.0,2.813,12.188
392570,2011-06-18 12:00:00,Belmullet-AMETS,1001.113,322.0,26.413,35.976,2.109,6.563,257.0,3.75,12.217
392576,2011-06-18 13:00:00,Belmullet-AMETS,1002.188,319.0,22.77,29.6,2.344,6.563,259.0,4.531,12.275
392582,2011-06-18 14:00:00,Belmullet-AMETS,1002.871,309.0,22.314,29.145,2.109,6.211,256.0,2.969,12.305
392588,2011-06-18 15:00:00,Belmullet-AMETS,1003.457,306.0,23.68,31.422,2.109,6.094,266.0,2.969,12.305
392594,2011-06-18 16:00:00,Belmullet-AMETS,1004.141,306.0,26.868,33.244,2.266,6.328,264.0,3.125,12.334
392600,2011-06-18 17:00:00,Belmullet-AMETS,1004.434,307.0,26.413,34.61,2.188,5.977,264.0,2.656,12.334
392606,2011-06-18 18:00:00,Belmullet-AMETS,1005.02,306.0,28.234,37.797,2.109,6.094,259.0,2.969,12.334
392612,2011-06-18 19:00:00,Belmullet-AMETS,1005.313,300.0,31.422,40.074,2.031,5.508,269.0,3.281,12.393
392618,2011-06-18 20:00:00,Belmullet-AMETS,1006.191,302.0,29.6,39.619,1.953,5.508,274.0,2.813,12.422
392624,2011-06-18 21:00:00,Belmullet-AMETS,1006.875,291.0,29.145,37.342,2.031,5.625,274.0,2.969,12.422
392630,2011-06-18 22:00:00,Belmullet-AMETS,1007.266,285.0,26.868,34.61,2.266,6.094,270.0,3.438,12.422
392636,2011-06-18 23:00:00,Belmullet-AMETS,1007.754,285.0,25.957,35.976,1.953,5.859,270.0,3.281,12.393
392642,2011-06-19 00:00:00,Belmullet-AMETS,1008.438,279.0,26.413,33.699,1.875,5.859,276.0,3.125,12.363
392648,2011-06-19 01:00:00,Belmullet-AMETS,1008.633,284.0,23.225,30.511,1.953,6.094,270.0,2.969,12.363
392654,2011-06-19 02:00:00,Belmullet-AMETS,1008.828,286.0,22.77,34.154,1.953,5.977,273.0,2.656,12.393
392660,2011-06-19 03:00:00,Belmullet-AMETS,1009.121,285.0,22.314,29.145,1.875,5.977,264.0,2.5,12.363
392666,2011-06-19 04:00:00,Belmullet-AMETS,1009.023,277.0,17.76,27.779,1.641,5.625,273.0,2.031,12.363
392672,2011-06-19 05:00:00,Belmullet-AMETS,1009.219,284.0,18.671,25.957,1.875,6.094,271.0,2.5,12.393
392678,2011-06-19 06:00:00,Belmullet-AMETS,1009.414,267.0,15.483,21.859,1.953,6.328,266.0,2.969,12.363
392684,2011-06-19 07:00:00,Belmullet-AMETS,1009.707,271.0,16.849,24.591,1.953,6.328,263.0,3.125,12.422
392690,2011-06-19 08:00:00,Belmullet-AMETS,1010.0,274.0,15.939,23.225,2.109,6.68,262.0,2.969,12.393
392696,2011-06-19 09:00:00,Belmullet-AMETS,1010.391,268.0,13.662,22.77,1.797,6.328,260.0,3.281,12.422
392702,2011-06-19 10:00:00,Belmullet-AMETS,1010.586,267.0,12.751,18.216,1.953,6.563,263.0,3.125,12.48
392708,2011-06-19 11:00:00,Belmullet-AMETS,1010.879,264.0,11.84,16.394,1.719,6.211,260.0,2.188,12.51
392714,2011-06-19 12:00:00,Belmullet-AMETS,1011.367,250.0,15.483,21.403,1.719,5.977,263.0,2.813,12.568
392720,2011-06-19 13:00:00,Belmullet-AMETS,1011.758,257.0,13.206,18.671,1.875,6.094,264.0,2.813,12.686
392726,2011-06-19 14:00:00,Belmullet-AMETS,1012.051,267.0,11.84,16.849,2.031,6.445,270.0,3.125,12.744
392732,2011-06-19 15:00:00,Belmullet-AMETS,1012.246,260.0,12.751,17.76,1.641,5.977,274.0,2.5,12.979
392738,2011-06-19 16:00:00,Belmullet-AMETS,1012.344,258.0,10.929,16.849,1.641,6.094,270.0,2.344,13.008
392744,2011-06-19 17:00:00,Belmullet-AMETS,1012.246,257.0,11.84,18.671,1.641,6.211,273.0,2.656,13.184
392750,2011-06-19 18:00:00,Belmullet-AMETS,1012.148,272.0,10.929,15.939,1.719,6.445,271.0,2.813,13.271
392756,2011-06-19 19:00:00,Belmullet-AMETS,1012.051,268.0,11.385,15.483,1.563,6.211,273.0,2.031,13.242
392762,2011-06-19 20:00:00,Belmullet-AMETS,1011.953,285.0,11.84,16.394,1.484,6.211,281.0,2.344,13.242
392768,2011-06-19 21:00:00,Belmullet-AMETS,1012.148,295.0,10.019,14.117,1.484,6.328,280.0,2.344,13.184
392774,2011-06-19 22:00:00,Belmullet-AMETS,1012.441,275.0,6.375,10.474,1.406,5.977,276.0,2.031,13.096
392780,2011-06-19 23:00:00,Belmullet-AMETS,1012.637,274.0,4.554,8.652,1.406,6.094,277.0,2.344,13.037
392786,2011-06-20 00:00:00,Belmullet-AMETS,1012.539,345.0,1.366,5.009,1.328,6.094,287.0,2.344,13.008
392792,2011-06-20 01:00:00,Belmullet-AMETS,1012.539,88.0,4.099,8.652,1.406,6.094,287.0,1.875,12.979
392798,2011-06-20 02:00:00,Belmullet-AMETS,1012.246,158.0,10.929,16.394,1.328,6.094,287.0,1.875,12.744
392804,2011-06-20 03:00:00,Belmullet-AMETS,1012.051,153.0,8.197,12.751,1.406,6.211,287.0,1.875,12.539
392810,2011-06-20 04:00:00,Belmullet-AMETS,1011.563,127.0,10.474,13.662,1.406,6.445,294.0,2.344,12.715
392816,2011-06-20 05:00:00,Belmullet-AMETS,1011.27,109.0,8.652,12.296,1.328,6.328,291.0,2.188,12.744
392822,2011-06-20 06:00:00,Belmullet-AMETS,1010.781,125.0,11.84,18.216,1.25,6.328,291.0,1.719,12.773
392828,2011-06-20 07:00:00,Belmullet-AMETS,1010.586,105.0,9.563,14.117,1.25,6.328,281.0,1.719,12.773
392834,2011-06-20 08:00:00,Belmullet-AMETS,1010.195,95.0,13.206,16.849,1.25,6.328,281.0,2.031,12.832
392840,2011-06-20 09:00:00,Belmullet-AMETS,1009.805,95.0,15.483,20.493,1.094,6.328,276.0,1.875,12.861
392846,2011-06-20 10:00:00,Belmullet-AMETS,1009.512,75.0,18.216,23.68,1.25,6.445,291.0,1.719,12.744
392852,2011-06-20 11:00:00,Belmullet-AMETS,1009.219,70.0,20.493,25.957,1.172,6.328,297.0,2.031,12.539
392858,2011-06-20 12:00:00,Belmullet-AMETS,1009.023,73.0,15.483,23.68,1.094,5.859,307.0,1.719,12.07
392864,2011-06-20 13:00:00,Belmullet-AMETS,1008.828,67.0,12.751,18.671,1.25,6.211,312.0,1.875,12.07
392870,2011-06-20 14:00:00,Belmullet-AMETS,1008.242,46.0,13.662,18.216,1.016,5.742,321.0,1.563,12.334
392876,2011-06-20 15:00:00,Belmullet-AMETS,1007.949,139.0,16.394,22.314,1.016,5.977,328.0,1.406,12.275
392882,2011-06-20 16:00:00,Belmullet-AMETS,1007.168,84.0,14.117,18.671,0.938,6.094,325.0,1.25,12.715
392888,2011-06-20 17:00:00,Belmullet-AMETS,1006.387,53.0,17.305,21.403,1.016,5.625,343.0,1.25,12.832
392894,2011-06-20 18:00:00,Belmullet-AMETS,1005.801,70.0,25.957,32.333,1.172,6.211,349.0,1.406,12.539
392900,2011-06-20 19:00:00,Belmullet-AMETS,1005.215,54.0,26.413,33.244,1.094,5.508,354.0,1.563,12.539
392906,2011-06-20 20:00:00,Belmullet-AMETS,1004.922,64.0,30.511,38.708,1.094,5.273,7.0,1.719,12.715
392912,2011-06-20 21:00:00,Belmullet-AMETS,1004.727,71.0,29.145,37.342,1.25,5.273,8.0,1.719,12.48
392914,2011-06-20 22:00:00,Belmullet-AMETS,1004.727,74.0,26.413,33.244,1.25,5.273,7.0,1.875,12.305
392924,2011-06-20 23:00:00,Belmullet-AMETS,1004.531,66.0,26.413,33.244,1.406,5.391,6.0,2.188,12.07
392930,2011-06-21 00:00:00,Belmullet-AMETS,1004.336,68.0,22.77,33.699,1.328,5.273,11.0,1.719,12.07
392936,2011-06-21 01:00:00,Belmullet-AMETS,1004.336,67.0,19.126,23.68,1.25,5.391,6.0,1.563,12.188
392942,2011-06-21 02:00:00,Belmullet-AMETS,1003.848,71.0,20.037,26.413,1.25,5.742,338.0,1.875,12.129
392948,2011-06-21 03:00:00,Belmullet-AMETS,1003.555,84.0,17.76,22.314,1.25,5.625,328.0,1.719,12.07
392954,2011-06-21 04:00:00,Belmullet-AMETS,1003.262,97.0,17.76,24.136,1.328,5.977,328.0,2.031,12.129
392960,2011-06-21 05:00:00,Belmullet-AMETS,1002.676,81.0,20.493,27.779,1.25,5.977,340.0,1.719,12.1
392966,2011-06-21 06:00:00,Belmullet-AMETS,1002.285,75.0,26.868,33.244,1.328,5.742,342.0,1.563,12.07
392972,2011-06-21 07:00:00,Belmullet-AMETS,1001.895,71.0,28.69,37.342,1.328,5.625,353.0,1.875,12.1
392978,2011-06-21 08:00:00,Belmullet-AMETS,1001.504,70.0,35.52,44.173,1.25,5.391,1.0,2.5,12.158
392984,2011-06-21 09:00:00,Belmullet-AMETS,1001.309,73.0,36.887,49.182,1.328,4.805,359.0,2.031,12.217
392990,2011-06-21 10:00:00,Belmullet-AMETS,1001.406,77.0,35.065,44.628,1.328,4.688,13.0,1.719,12.158
392996,2011-06-21 11:00:00,Belmullet-AMETS,1001.406,78.0,32.788,42.351,1.406,4.688,14.0,2.031,12.07
393002,2011-06-21 12:00:00,Belmullet-AMETS,1001.602,75.0,33.244,41.896,1.484,4.922,8.0,2.344,12.07
393008,2011-06-21 13:00:00,Belmullet-AMETS,1001.699,70.0,29.145,37.797,1.563,5.039,8.0,2.5,12.1
393014,2011-06-21 14:00:00,Belmullet-AMETS,1002.09,52.0,25.957,35.976,1.484,5.156,13.0,2.031,12.129
393020,2011-06-21 15:00:00,Belmullet-AMETS,1001.895,33.0,30.056,44.628,1.563,5.391,6.0,2.656,12.1
393023,2011-06-21 16:00:00,Belmullet-AMETS,1001.895,39.0,34.154,45.994,1.484,5.273,4.0,2.031,12.393
393029,2011-06-21 17:00:00,Belmullet-AMETS,1002.188,37.0,35.065,47.816,1.797,5.391,7.0,2.5,12.363
393035,2011-06-21 18:00:00,Belmullet-AMETS,1002.578,33.0,32.788,42.351,1.719,5.273,8.0,2.656,12.305
393041,2011-06-21 19:00:00,Belmullet-AMETS,1002.871,25.0,32.788,41.896,1.953,5.391,10.0,2.813,12.334
393047,2011-06-21 20:00:00,Belmullet-AMETS,1003.066,21.0,30.967,43.262,1.875,5.273,7.0,2.656,12.305
393053,2011-06-21 21:00:00,Belmullet-AMETS,1003.652,19.0,26.868,34.61,1.719,5.156,3.0,2.813,12.275
393059,2011-06-21 22:00:00,Belmullet-AMETS,1004.043,358.0,25.502,33.244,1.563,5.156,1.0,2.031,12.246
393065,2011-06-21 23:00:00,Belmullet-AMETS,1004.531,351.0,25.957,33.244,1.641,5.391,6.0,2.031,12.246
393071,2011-06-22 00:00:00,Belmullet-AMETS,1004.727,351.0,24.591,32.788,1.641,5.742,354.0,2.5,12.334
393077,2011-06-22 01:00:00,Belmullet-AMETS,1004.824,343.0,26.413,32.788,1.875,6.211,318.0,2.813,12.305
393083,2011-06-22 02:00:00,Belmullet-AMETS,1005.02,331.0,26.413,33.699,1.953,6.328,301.0,2.813,12.305
393089,2011-06-22 03:00:00,Belmullet-AMETS,1005.117,327.0,25.957,35.976,2.031,6.445,280.0,2.656,12.305
393095,2011-06-22 04:00:00,Belmullet-AMETS,1005.313,329.0,27.323,34.154,2.109,6.328,280.0,2.813,12.305
393101,2011-06-22 05:00:00,Belmullet-AMETS,1005.508,337.0,25.502,35.065,2.031,6.094,285.0,2.813,12.275
393107,2011-06-22 06:00:00,Belmullet-AMETS,1005.898,341.0,27.779,36.887,1.875,5.977,284.0,2.344,12.217
393113,2011-06-22 07:00:00,Belmullet-AMETS,1006.484,338.0,27.323,35.976,1.875,5.742,271.0,2.813,12.188
393119,2011-06-22 08:00:00,Belmullet-AMETS,1007.07,337.0,28.234,35.52,1.875,5.625,308.0,2.969,12.217
393125,2011-06-22 09:00:00,Belmullet-AMETS,1007.559,331.0,28.234,35.52,1.875,5.625,305.0,2.656,12.275
393131,2011-06-22 10:00:00,Belmullet-AMETS,1008.047,326.0,29.6,36.887,1.719,5.508,319.0,2.344,12.305
393134,2011-06-22 11:00:00,Belmullet-AMETS,1008.535,331.0,28.234,39.619,1.875,5.859,300.0,2.813,12.275
393140,2011-06-22 12:00:00,Belmullet-AMETS,1008.926,327.0,30.056,38.708,1.875,5.508,323.0,2.969,12.305
393146,2011-06-22 13:00:00,Belmullet-AMETS,1009.414,315.0,30.056,37.342,1.875,5.508,332.0,2.656,12.246
393152,2011-06-22 14:00:00,Belmullet-AMETS,1009.902,309.0,33.244,41.441,1.953,5.508,329.0,2.969,12.305
393158,2011-06-22 15:00:00,Belmullet-AMETS,1010.488,319.0,27.779,36.887,2.031,5.625,321.0,3.281,12.393
393164,2011-06-22 16:00:00,Belmullet-AMETS,1011.074,329.0,28.234,38.708,1.953,5.625,330.0,2.969,12.51
393170,2011-06-22 17:00:00,Belmullet-AMETS,1011.465,322.0,27.779,35.52,2.031,5.625,336.0,2.969,12.48
393176,2011-06-22 18:00:00,Belmullet-AMETS,1011.758,322.0,29.6,37.342,1.953,5.625,321.0,2.813,12.568
393182,2011-06-22 19:00:00,Belmullet-AMETS,1012.344,317.0,28.69,36.431,2.031,5.742,329.0,4.219,12.568
393188,2011-06-22 20:00:00,Belmullet-AMETS,1012.637,320.0,29.145,37.342,1.953,5.391,338.0,3.281,12.598
393194,2011-06-22 21:00:00,Belmullet-AMETS,1013.125,322.0,28.234,35.065,1.875,5.273,339.0,2.344,12.598
393200,2011-06-22 22:00:00,Belmullet-AMETS,1013.613,324.0,29.145,35.065,1.875,5.391,340.0,2.969,12.51
393206,2011-06-22 23:00:00,Belmullet-AMETS,1014.102,317.0,28.69,35.976,1.797,5.391,336.0,2.344,12.48
393212,2011-06-23 00:00:00,Belmullet-AMETS,1014.199,317.0,26.868,34.154,1.719,5.273,345.0,2.188,12.451
393218,2011-06-23 01:00:00,Belmullet-AMETS,1014.395,316.0,26.413,33.699,1.797,5.391,342.0,2.5,12.393
393224,2011-06-23 02:00:00,Belmullet-AMETS,1014.492,315.0,27.323,34.154,1.641,5.039,338.0,2.344,12.393
393230,2011-06-23 03:00:00,Belmullet-AMETS,1014.688,313.0,25.046,30.511,1.641,5.391,347.0,2.344,12.363
393236,2011-06-23 04:00:00,Belmullet-AMETS,1014.883,306.0,26.413,34.154,1.719,5.391,339.0,2.344,12.422
393242,2011-06-23 05:00:00,Belmullet-AMETS,1015.078,330.0,23.68,35.065,1.641,5.156,336.0,2.188,12.393
393248,2011-06-23 06:00:00,Belmullet-AMETS,1015.566,310.0,28.234,35.065,1.641,5.039,343.0,2.5,12.363
393254,2011-06-23 07:00:00,Belmullet-AMETS,1015.859,310.0,27.779,35.065,1.563,4.922,336.0,2.031,12.393
393260,2011-06-23 08:00:00,Belmullet-AMETS,1016.152,300.0,27.323,36.887,1.641,4.922,339.0,2.188,12.393
393266,2011-06-23 09:00:00,Belmullet-AMETS,1016.543,309.0,26.413,36.887,1.641,5.039,332.0,2.5,12.363
393272,2011-06-23 10:00:00,Belmullet-AMETS,1017.031,305.0,25.957,34.154,1.641,4.922,343.0,2.031,12.363
393278,2011-06-23 11:00:00,Belmullet-AMETS,1017.422,309.0,27.323,34.61,1.641,5.039,330.0,2.188,12.363
393284,2011-06-23 12:00:00,Belmullet-AMETS,1018.008,293.0,25.502,36.431,1.484,4.688,335.0,2.031,12.393
393290,2011-06-23 13:00:00,Belmullet-AMETS,1018.203,285.0,25.502,34.61,1.484,4.805,330.0,2.344,12.393
393296,2011-06-23 14:00:00,Belmullet-AMETS,1018.398,289.0,22.314,30.967,1.484,4.805,330.0,2.188,12.393
393302,2011-06-23 15:00:00,Belmullet-AMETS,1018.789,306.0,17.76,24.591,1.484,4.922,326.0,1.875,12.451
393308,2011-06-23 16:00:00,Belmullet-AMETS,1019.082,292.0,21.403,26.868,1.328,4.805,323.0,1.563,12.539
393314,2011-06-23 17:00:00,Belmullet-AMETS,1019.18,278.0,20.037,28.69,1.406,4.922,329.0,2.188,12.656
393320,2011-06-23 18:00:00,Belmullet-AMETS,1019.375,277.0,23.68,31.422,1.328,4.805,321.0,1.563,12.686
393326,2011-06-23 19:00:00,Belmullet-AMETS,1019.863,281.0,25.046,30.967,1.328,4.922,318.0,1.719,12.715
393332,2011-06-23 20:00:00,Belmullet-AMETS,1019.961,277.0,21.403,27.779,1.328,4.57,321.0,2.031,12.715
393338,2011-06-23 21:00:00,Belmullet-AMETS,1019.961,282.0,20.948,25.957,1.25,4.688,325.0,1.875,12.715
393344,2011-06-23 22:00:00,Belmullet-AMETS,1020.059,275.0,20.493,28.234,1.25,4.805,328.0,2.031,12.686
393350,2011-06-23 23:00:00,Belmullet-AMETS,1020.156,282.0,21.403,27.323,1.25,4.922,330.0,1.719,12.656
393356,2011-06-24 00:00:00,Belmullet-AMETS,1020.059,275.0,18.671,24.136,1.172,4.805,330.0,1.563,12.598
393362,2011-06-24 01:00:00,Belmullet-AMETS,1020.156,278.0,15.939,21.403,1.172,5.039,322.0,1.406,12.539
393367,2011-06-24 02:00:00,Belmullet-AMETS,1020.547,271.0,13.662,18.216,1.094,5.039,332.0,1.719,12.51
393374,2011-06-24 03:00:00,Belmullet-AMETS,1020.352,250.0,13.662,18.671,1.094,5.156,329.0,1.563,12.48
393380,2011-06-24 04:00:00,Belmullet-AMETS,1020.156,246.0,14.117,18.671,1.016,5.156,330.0,1.563,12.451
393386,2011-06-24 05:00:00,Belmullet-AMETS,1019.961,240.0,11.84,15.939,1.094,5.391,322.0,1.406,12.48
393389,2011-06-24 06:00:00,Belmullet-AMETS,1019.375,210.0,11.385,16.849,1.016,5.391,319.0,1.406,12.539
393395,2011-06-24 07:00:00,Belmullet-AMETS,1019.18,188.0,12.751,18.216,1.016,5.391,328.0,1.563,12.539
393401,2011-06-24 08:00:00,Belmullet-AMETS,1018.984,172.0,17.305,22.314,1.016,5.156,323.0,1.25,12.539
393407,2011-06-24 09:00:00,Belmullet-AMETS,1018.203,161.0,25.046,31.877,1.016,5.508,322.0,1.25,12.539
393413,2011-06-24 10:00:00,Belmullet-AMETS,1017.617,144.0,25.957,32.333,1.094,5.391,340.0,1.563,12.51
393419,2011-06-24 11:00:00,Belmullet-AMETS,1016.934,144.0,29.6,39.164,1.094,5.156,323.0,1.563,12.51
393425,2011-06-24 12:00:00,Belmullet-AMETS,1015.957,143.0,32.333,40.074,1.016,4.688,342.0,1.719,12.51
393431,2011-06-24 13:00:00,Belmullet-AMETS,1014.492,136.0,36.431,45.539,1.094,4.336,288.0,1.719,12.51
393437,2011-06-24 14:00:00,Belmullet-AMETS,1012.734,130.0,42.807,54.647,1.172,3.984,195.0,1.563,12.48
393443,2011-06-24 15:00:00,Belmullet-AMETS,1011.172,133.0,49.182,63.755,1.25,4.102,146.0,1.875,12.48
393449,2011-06-24 16:00:00,Belmullet-AMETS,1010.0,132.0,46.45,63.755,1.328,3.984,158.0,2.031,12.422
393455,2011-06-24 17:00:00,Belmullet-AMETS,1008.73,133.0,43.262,56.924,1.406,4.102,152.0,1.875,12.363
393461,2011-06-24 18:00:00,Belmullet-AMETS,1007.852,139.0,41.441,53.281,1.328,4.219,152.0,1.719,12.393
393467,2011-06-24 19:00:00,Belmullet-AMETS,1006.777,139.0,35.976,43.718,1.406,4.453,176.0,1.719,12.334
393473,2011-06-24 20:00:00,Belmullet-AMETS,1006.387,172.0,27.323,38.708,1.406,4.688,173.0,1.875,12.334
393479,2011-06-24 21:00:00,Belmullet-AMETS,1006.094,201.0,25.957,35.065,1.484,4.922,201.0,2.188,12.363
393482,2011-06-24 22:00:00,Belmullet-AMETS,1006.289,220.0,29.145,36.431,1.484,5.039,188.0,2.031,12.422
393488,2011-06-24 23:00:00,Belmullet-AMETS,1006.68,226.0,28.234,35.976,1.328,4.688,203.0,1.719,12.393
393494,2011-06-25 00:00:00,Belmullet-AMETS,1006.973,223.0,30.056,38.253,1.406,5.039,207.0,2.031,12.422
393500,2011-06-25 01:00:00,Belmullet-AMETS,1007.461,234.0,35.976,46.905,1.484,5.273,224.0,1.719,12.422
393506,2011-06-25 02:00:00,Belmullet-AMETS,1007.852,234.0,37.342,51.004,1.875,5.742,221.0,2.813,12.422
393512,2011-06-25 03:00:00,Belmullet-AMETS,1008.145,227.0,31.877,42.807,1.797,5.273,217.0,2.656,12.422
393518,2011-06-25 04:00:00,Belmullet-AMETS,1008.242,226.0,35.065,45.539,1.953,5.625,229.0,3.125,12.393
393524,2011-06-25 05:00:00,Belmullet-AMETS,1008.34,220.0,35.065,46.905,2.031,5.508,233.0,3.281,12.393
393530,2011-06-25 06:00:00,Belmullet-AMETS,1008.535,229.0,38.253,56.924,2.109,5.508,222.0,3.125,12.393
393536,2011-06-25 07:00:00,Belmullet-AMETS,1008.926,222.0,30.967,39.164,2.344,5.859,232.0,3.281,12.393
393542,2011-06-25 08:00:00,Belmullet-AMETS,1009.512,220.0,31.877,42.807,2.266,5.977,228.0,2.969,12.393
393548,2011-06-25 09:00:00,Belmullet-AMETS,1010.0,227.0,34.61,45.539,2.734,6.445,225.0,4.063,12.393
393554,2011-06-25 10:00:00,Belmullet-AMETS,1010.488,236.0,40.074,54.647,2.891,6.797,233.0,4.063,12.393
393560,2011-06-25 11:00:00,Belmullet-AMETS,1010.977,229.0,39.164,50.093,2.891,6.797,236.0,4.688,12.422
393566,2011-06-25 12:00:00,Belmullet-AMETS,1011.563,239.0,36.887,49.182,3.047,7.031,232.0,4.063,12.451
393572,2011-06-25 13:00:00,Belmullet-AMETS,1012.344,236.0,33.244,45.084,3.125,7.148,236.0,5.469,12.51
393578,2011-06-25 14:00:00,Belmullet-AMETS,1013.125,234.0,38.253,51.459,2.891,6.914,235.0,3.906,12.48
393584,2011-06-25 15:00:00,Belmullet-AMETS,1013.711,239.0,27.779,38.253,3.203,7.031,240.0,5.0,12.51
393590,2011-06-25 16:00:00,Belmullet-AMETS,1014.004,229.0,35.52,45.539,3.203,7.266,239.0,4.688,12.568
393596,2011-06-25 17:00:00,Belmullet-AMETS,1014.297,227.0,29.6,41.441,2.891,7.031,245.0,5.313,12.539
393602,2011-06-25 18:00:00,Belmullet-AMETS,1014.492,216.0,23.225,32.333,2.969,7.031,252.0,4.531,12.51
393608,2011-06-25 19:00:00,Belmullet-AMETS,1014.59,209.0,20.948,27.779,2.969,7.617,248.0,4.531,12.48
393611,2011-06-25 20:00:00,Belmullet-AMETS,1014.297,198.0,25.957,33.699,2.813,7.5,255.0,3.75,12.48
393617,2011-06-25 21:00:00,Belmullet-AMETS,1013.906,189.0,30.967,38.708,2.578,6.914,252.0,4.219,12.51
393623,2011-06-25 22:00:00,Belmullet-AMETS,1013.809,196.0,31.422,42.351,2.734,6.914,249.0,4.531,12.51
393629,2011-06-25 23:00:00,Belmullet-AMETS,1013.906,201.0,33.244,42.807,2.734,6.797,248.0,3.75,12.627
393635,2011-06-26 00:00:00,Belmullet-AMETS,1013.613,198.0,35.52,46.45,2.734,6.797,253.0,3.906,12.627
393641,2011-06-26 01:00:00,Belmullet-AMETS,1013.125,195.0,36.431,47.816,2.734,6.68,250.0,3.906,12.598
393647,2011-06-26 02:00:00,Belmullet-AMETS,1012.051,195.0,39.164,51.004,2.5,6.211,242.0,3.75,12.568
393653,2011-06-26 03:00:00,Belmullet-AMETS,1011.66,192.0,45.084,57.379,2.656,6.328,240.0,3.438,12.539
393659,2011-06-26 04:00:00,Belmullet-AMETS,1011.27,191.0,45.084,61.478,3.047,6.563,236.0,5.313,12.51
393662,2011-06-26 05:00:00,Belmullet-AMETS,1010.977,191.0,45.994,62.389,2.813,6.211,236.0,3.75,12.48
393668,2011-06-26 06:00:00,Belmullet-AMETS,1010.391,189.0,47.816,62.389,3.438,6.797,233.0,5.156,12.451
393674,2011-06-26 07:00:00,Belmullet-AMETS,1010.586,192.0,45.084,61.933,3.125,6.328,231.0,4.531,12.451
393680,2011-06-26 08:00:00,Belmullet-AMETS,1010.488,191.0,45.994,59.201,2.891,6.094,233.0,3.594,12.451
393686,2011-06-26 09:00:00,Belmullet-AMETS,1010.684,191.0,45.539,58.745,2.813,5.977,228.0,5.313,12.451
393692,2011-06-26 10:00:00,Belmullet-AMETS,1010.879,198.0,45.994,60.567,2.969,6.211,225.0,4.219,12.422
393698,2011-06-26 11:00:00,Belmullet-AMETS,1010.391,194.0,46.45,61.478,2.969,6.211,226.0,4.688,12.422
393704,2011-06-26 12:00:00,Belmullet-AMETS,1010.195,196.0,45.994,57.835,2.969,6.094,228.0,5.156,12.393
393710,2011-06-26 13:00:00,Belmullet-AMETS,1010.781,201.0,44.628,61.933,2.969,6.094,226.0,4.844,12.393
393716,2011-06-26 14:00:00,Belmullet-AMETS,1010.977,209.0,40.074,51.459,3.203,6.563,233.0,4.531,12.393
393722,2011-06-26 15:00:00,Belmullet-AMETS,1012.539,241.0,37.797,51.459,3.125,6.563,236.0,4.531,12.451
393728,2011-06-26 16:00:00,Belmullet-AMETS,1013.32,261.0,31.877,41.896,3.047,6.328,239.0,4.219,12.422
393734,2011-06-26 17:00:00,Belmullet-AMETS,1013.906,257.0,29.145,39.619,2.734,6.211,242.0,3.438,12.422
393740,2011-06-26 18:00:00,Belmullet-AMETS,1014.785,260.0,24.591,31.877,3.203,6.914,243.0,6.406,12.422
393746,2011-06-26 19:00:00,Belmullet-AMETS,1015.078,258.0,21.859,31.422,2.734,6.563,253.0,4.063,12.422
